order_id,customer_id,product_id,order_date,quantity,unit_price,line_total
ORD6197,CUST2197,PROD1397,2023-06-07,5,384.35,1921.75
ORD6198,CUST2198,PROD1398,2023-04-19,4,252.19,1008.76
ORD6199,CUST2199,PROD1399,2023-10-31,3,561.99,1685.97
ORD6200,CUST2200,PROD1400,2023-04-11,3,156.84,470.52
ORD6201,CUST2201,PROD1401,2023-12-09,1,948.96,948.96
ORD6202,CUST2202,PROD1402,2021-12-16,9,217.24,1955.16
ORD6203,CUST2203,PROD1403,2023-08-10,6,197.39,1184.34
ORD6204,CUST2204,PROD1404,2024-01-03,7,99.21,694.47
ORD6205,CUST2205,PROD1405,2024-02-03,9,176.86,1591.74
ORD6206,CUST2206,PROD1406,2024-01-12,5,259.64,1298.2
ORD6207,CUST2207,PROD1407,2023-12-27,3,581.93,1745.79
ORD6208,CUST2208,PROD1408,2022-11-28,1,297.19,297.19
ORD6209,CUST2209,PROD1409,2025-09-05,2,349.74,699.48
ORD6210,CUST2210,PROD1410,2025-03-22,1,603.4,603.4
ORD6211,CUST2211,PROD1411,2022-10-22,4,88.5,354.0
ORD6212,CUST2212,PROD1412,2024-11-05,8,144.34,1154.72
ORD6213,CUST2213,PROD1413,2024-01-20,2,927.7,1855.4
ORD6214,CUST2214,PROD1414,2023-05-20,8,3.64,29.12
ORD6215,CUST2215,PROD1415,2023-05-12,4,98.84,395.36
ORD6216,CUST2216,PROD1416,2023-07-02,9,121.81,1096.29
ORD6217,CUST2217,PROD1417,2024-11-15,3,204.64,613.92
ORD6218,CUST2218,PROD1418,2024-11-20,9,168.35,1515.15
ORD6219,CUST2219,PROD1419,2022-04-05,5,240.51,1202.55
ORD6220,CUST2220,PROD1420,2025-02-01,6,13.55,81.3
ORD6221,CUST2221,PROD1421,2023-04-28,3,352.52,1057.56
ORD6222,CUST2222,PROD1422,2022-08-29,3,640.56,1921.68
ORD6223,CUST2223,PROD1423,2024-03-23,3,212.95,638.85
ORD6224,CUST2224,PROD1424,2023-07-10,7,161.64,1131.48
ORD6225,CUST2225,PROD1425,2024-11-26,9,144.78,1303.02
ORD6226,CUST2226,PROD1426,2024-12-01,8,222.44,1779.52
ORD6227,CUST2227,PROD1427,2022-12-30,7,29.69,207.83
ORD6228,CUST2228,PROD1428,2025-03-14,8,101.16,809.28
ORD6229,CUST2229,PROD1429,2024-02-23,6,167.51,1005.06
ORD6230,CUST2230,PROD1430,2023-11-25,3,108.05,324.15
ORD6231,CUST2231,PROD1431,2025-07-23,6,332.43,1994.58
ORD6232,CUST2232,PROD1432,2020-12-22,2,680.64,1361.28
ORD6233,CUST2233,PROD1433,2023-11-28,7,255.08,1785.56
ORD6234,CUST2234,PROD1434,2021-07-20,7,114.89,804.23
ORD6235,CUST2235,PROD1435,2024-03-25,6,192.6,1155.6
ORD6236,CUST2236,PROD1436,2024-05-05,3,138.94,416.82
ORD6237,CUST2237,PROD1437,2025-01-31,1,1427.64,1427.64
ORD6238,CUST2238,PROD1438,2024-05-19,7,24.99,174.93
ORD6239,CUST2239,PROD1439,2023-11-25,3,61.64,184.92
ORD6240,CUST2240,PROD1440,2024-06-06,2,537.06,1074.12
ORD6241,CUST2241,PROD1441,2022-01-10,4,212.08,848.32
ORD6242,CUST2242,PROD1442,2025-07-03,4,243.58,974.32
ORD6243,CUST2243,PROD1443,2024-01-05,2,992.4,1984.8
ORD6244,CUST2244,PROD1444,2024-01-10,1,610.13,610.13
ORD6245,CUST2245,PROD1445,2023-09-16,9,61.51,553.59
ORD6246,CUST2246,PROD1446,2024-08-14,2,699.76,1399.52
ORD6247,CUST2247,PROD1447,2025-07-05,1,1111.66,1111.66
ORD6248,CUST2248,PROD1448,2025-03-16,9,43.79,394.11
ORD6249,CUST2249,PROD1449,2023-02-08,6,27.02,162.12
ORD6250,CUST2250,PROD1450,2023-05-07,4,124.78,499.12
ORD6251,CUST2251,PROD1451,2021-07-19,6,169.03,1014.18
ORD6252,CUST2252,PROD1452,2024-02-22,2,133.46,266.92
ORD6253,CUST2253,PROD1453,2023-09-07,8,4.87,38.96
ORD6254,CUST2254,PROD1454,2021-10-16,1,526.33,526.33
ORD6255,CUST2255,PROD1455,2022-11-09,3,654.83,1964.49
ORD6256,CUST2256,PROD1456,2022-03-12,3,328.15,984.45
ORD6257,CUST2257,PROD1457,2023-12-17,4,106.11,424.44
ORD6258,CUST2258,PROD1458,2024-09-24,3,102.14,306.42
ORD6259,CUST2259,PROD1459,2021-03-27,7,194.13,1358.91
ORD6260,CUST2260,PROD1460,2023-11-09,6,193.65,1161.9
ORD6261,CUST2261,PROD1461,2025-02-26,6,35.03,210.18
ORD6262,CUST2262,PROD1462,2023-01-10,3,30.41,91.23
ORD6263,CUST2263,PROD1463,2025-06-04,3,375.98,1127.94
ORD6264,CUST2264,PROD1464,2024-05-30,2,289.06,578.12
ORD6265,CUST2265,PROD1465,2022-10-08,3,124.07,372.21
ORD6266,CUST2266,PROD1466,2023-06-03,2,563.9,1127.8
ORD6267,CUST2267,PROD1467,2024-04-17,6,198.64,1191.84
ORD6268,CUST2268,PROD1468,2021-11-09,8,248.56,1988.48
ORD6269,CUST2269,PROD1469,2024-01-17,7,218.97,1532.79
ORD6270,CUST2270,PROD1470,2023-08-10,1,915.31,915.31
ORD6271,CUST2271,PROD1471,2022-10-17,3,323.13,969.39
ORD6272,CUST2272,PROD1472,2025-04-16,8,50.14,401.12
ORD6273,CUST2273,PROD1473,2021-07-29,1,1991.63,1991.63
ORD6274,CUST2274,PROD1474,2024-10-11,3,382.55,1147.65
ORD6275,CUST2275,PROD1475,2025-03-08,5,29.84,149.2
ORD6276,CUST2276,PROD1476,2022-06-12,6,140.01,840.06
ORD6277,CUST2277,PROD1477,2024-02-26,5,32.62,163.1
ORD6278,CUST2278,PROD1478,2024-01-26,3,529.1,1587.3
ORD6279,CUST2279,PROD1479,2025-05-08,6,10.29,61.74
ORD6280,CUST2280,PROD1480,2024-09-10,8,142.15,1137.2
ORD6281,CUST2281,PROD1481,2025-08-19,9,145.91,1313.19
ORD6282,CUST2282,PROD1482,2024-08-08,5,105.25,526.25
ORD6283,CUST2283,PROD1483,2023-08-13,6,97.62,585.72
ORD6284,CUST2284,PROD1484,2024-11-20,9,214.28,1928.52
ORD6285,CUST2285,PROD1485,2025-09-05,5,203.87,1019.35
ORD6286,CUST2286,PROD1486,2022-10-24,7,104.25,729.75
ORD6287,CUST2287,PROD1487,2024-11-05,8,42.2,337.6
ORD6288,CUST2288,PROD1488,2023-05-28,4,417.98,1671.92
ORD6289,CUST2289,PROD1489,2024-09-26,6,115.36,692.16
ORD6290,CUST2290,PROD1490,2024-05-29,6,51.56,309.36
ORD6291,CUST2291,PROD1491,2023-05-07,4,201.74,806.96
ORD6292,CUST2292,PROD1492,2023-02-17,5,5.47,27.35
ORD6293,CUST2293,PROD1493,2022-06-12,9,90.05,810.45
ORD6294,CUST2294,PROD1494,2025-06-01,6,96.8,580.8
ORD6295,CUST2295,PROD1495,2024-05-20,6,242.91,1457.46
ORD6296,CUST2296,PROD1496,2024-05-26,4,346.43,1385.72
ORD6297,CUST2297,PROD1497,2025-05-03,5,272.76,1363.8
ORD6298,CUST2298,PROD1498,2024-03-17,2,125.7,251.4
ORD6299,CUST2299,PROD1499,2023-01-14,8,71.6,572.8
ORD6300,CUST2300,PROD1500,2023-04-06,4,182.98,731.92
ORD6301,CUST2301,PROD1501,2023-12-17,1,45.81,45.81
ORD6302,CUST2302,PROD1502,2022-11-19,6,221.45,1328.7
ORD6303,CUST2303,PROD1503,2024-01-13,8,185.94,1487.52
ORD6304,CUST2304,PROD1504,2022-02-22,2,842.3,1684.6
ORD6305,CUST2305,PROD1505,2022-08-05,1,1871.19,1871.19
ORD6306,CUST2306,PROD1506,2024-12-18,2,618.69,1237.38
ORD6307,CUST2307,PROD1507,2021-11-28,7,165.97,1161.79
ORD6308,CUST2308,PROD1508,2023-11-20,7,241.95,1693.65
ORD6309,CUST2309,PROD1509,2024-09-07,8,207.24,1657.92
ORD6310,CUST2310,PROD1510,2024-07-03,3,428.21,1284.63
ORD6311,CUST2311,PROD1511,2024-10-08,7,224.13,1568.91
ORD6312,CUST2312,PROD1512,2025-04-16,8,77.19,617.52
ORD6313,CUST2313,PROD1513,2024-05-09,2,64.16,128.32
ORD6314,CUST2314,PROD1514,2025-12-07,3,618.94,1856.82
ORD6315,CUST2315,PROD1515,2025-08-18,5,86.78,433.9
ORD6316,CUST2316,PROD1516,2022-07-18,6,266.0,1596.0
ORD6317,CUST2317,PROD1517,2022-02-03,6,195.92,1175.52
ORD6318,CUST2318,PROD1518,2023-06-21,9,136.75,1230.75
ORD6319,CUST2319,PROD1519,2022-08-28,3,7.43,22.29
ORD6320,CUST2320,PROD1520,2025-03-15,2,691.59,1383.18
ORD6321,CUST2321,PROD1521,2022-03-29,2,500.26,1000.52
ORD6322,CUST2322,PROD1522,2023-05-05,8,221.95,1775.6
ORD6323,CUST2323,PROD1523,2024-08-15,3,381.19,1143.57
ORD6324,CUST2324,PROD1524,2023-08-20,1,255.16,255.16
ORD6325,CUST2325,PROD1525,2021-12-20,7,197.79,1384.53
ORD6326,CUST2326,PROD1526,2024-10-04,7,147.52,1032.64
ORD6327,CUST2327,PROD1527,2023-05-16,4,65.92,263.68
ORD6328,CUST2328,PROD1528,2025-04-06,2,949.4,1898.8
ORD6329,CUST2329,PROD1529,2023-02-05,1,1629.13,1629.13
ORD6330,CUST2330,PROD1530,2025-10-02,5,110.64,553.2
ORD6331,CUST2331,PROD1531,2025-05-25,7,119.46,836.22
ORD6332,CUST2332,PROD1532,2022-01-23,2,258.65,517.3
ORD6333,CUST2333,PROD1533,2022-12-12,2,690.54,1381.08
ORD6334,CUST2334,PROD1534,2024-09-09,8,68.17,545.36
ORD6335,CUST2335,PROD1535,2023-05-06,2,172.68,345.36
ORD6336,CUST2336,PROD1536,2024-09-03,6,330.61,1983.66
ORD6337,CUST2337,PROD1537,2025-07-16,9,71.44,642.96
ORD6338,CUST2338,PROD1538,2023-02-05,7,253.84,1776.88
ORD6339,CUST2339,PROD1539,2025-05-22,6,309.98,1859.88
ORD6340,CUST2340,PROD1540,2022-07-02,2,879.8,1759.6
ORD6341,CUST2341,PROD1541,2023-11-04,8,50.77,406.16
ORD6342,CUST2342,PROD1542,2022-11-26,3,542.24,1626.72
ORD6343,CUST2343,PROD1543,2025-02-17,6,54.93,329.58
ORD6344,CUST2344,PROD1544,2023-01-03,5,184.96,924.8
ORD6345,CUST2345,PROD1545,2023-12-07,9,144.7,1302.3
ORD6346,CUST2346,PROD1546,2022-07-20,3,622.99,1868.97
ORD6347,CUST2347,PROD1547,2024-06-30,7,175.45,1228.15
ORD6348,CUST2348,PROD1548,2025-01-22,9,212.73,1914.57
ORD6349,CUST2349,PROD1549,2021-08-22,9,119.35,1074.15
ORD6350,CUST2350,PROD1550,2024-08-03,6,151.31,907.86
ORD6351,CUST2351,PROD1551,2024-08-05,3,445.52,1336.56
ORD6352,CUST2352,PROD1552,2025-06-05,1,1700.0,1700.0
ORD6353,CUST2353,PROD1553,2023-11-04,7,22.68,158.76
ORD6354,CUST2354,PROD1554,2025-03-25,4,20.48,81.92
ORD6355,CUST2355,PROD1555,2025-02-02,8,169.2,1353.6
ORD6356,CUST2356,PROD1556,2025-09-06,2,167.54,335.08
ORD6357,CUST2357,PROD1557,2023-09-16,9,111.39,1002.51
ORD6358,CUST2358,PROD1558,2025-08-16,9,188.9,1700.1
ORD6359,CUST2359,PROD1559,2024-10-25,3,324.54,973.62
ORD6360,CUST2360,PROD1560,2025-09-02,9,62.99,566.91
ORD6361,CUST2361,PROD1561,2023-07-24,4,471.05,1884.2
ORD6362,CUST2362,PROD1562,2025-07-24,8,23.01,184.08
ORD6363,CUST2363,PROD1563,2025-12-04,6,115.09,690.54
ORD6364,CUST2364,PROD1564,2022-01-15,1,1588.58,1588.58
ORD6365,CUST2365,PROD1565,2023-05-14,7,130.33,912.31
ORD6366,CUST2366,PROD1566,2022-09-27,7,12.04,84.28
ORD6367,CUST2367,PROD1567,2025-03-08,1,246.03,246.03
ORD6368,CUST2368,PROD1568,2023-07-26,1,908.2,908.2
ORD6369,CUST2369,PROD1569,2021-12-30,9,150.0,1350.0
ORD6370,CUST2370,PROD1570,2024-04-05,5,142.08,710.4
ORD6371,CUST2371,PROD1571,2021-08-06,5,379.56,1897.8
ORD6372,CUST2372,PROD1572,2024-11-07,5,102.98,514.9
ORD6373,CUST2373,PROD1573,2024-09-15,7,253.18,1772.26
ORD6374,CUST2374,PROD1574,2023-06-18,3,194.77,584.31
ORD6375,CUST2375,PROD1575,2025-01-21,1,684.85,684.85
ORD6376,CUST2376,PROD1576,2025-05-19,5,79.84,399.2
ORD6377,CUST2377,PROD1577,2024-07-13,9,59.01,531.09
ORD6378,CUST2378,PROD1578,2025-07-07,2,291.0,582.0
ORD6379,CUST2379,PROD1579,2022-08-29,7,159.4,1115.8
ORD6380,CUST2380,PROD1580,2024-10-22,1,755.57,755.57
ORD6381,CUST2381,PROD1581,2024-10-27,9,191.24,1721.16
ORD6382,CUST2382,PROD1582,2023-10-21,1,161.58,161.58
ORD6383,CUST2383,PROD1583,2025-07-01,8,15.82,126.56
ORD6384,CUST2384,PROD1584,2024-01-09,2,796.22,1592.44
ORD6385,CUST2385,PROD1585,2024-07-14,4,205.61,822.44
ORD6386,CUST2386,PROD1586,2025-05-01,3,271.7,815.1
ORD6387,CUST2387,PROD1587,2023-11-25,6,46.96,281.76
ORD6388,CUST2388,PROD1588,2024-09-25,1,1221.69,1221.69
ORD6389,CUST2389,PROD1589,2024-03-01,3,423.54,1270.62
ORD6390,CUST2390,PROD1590,2024-06-30,9,179.2,1612.8
ORD6391,CUST2391,PROD1591,2021-05-25,4,37.03,148.12
ORD6392,CUST2392,PROD1592,2021-03-07,8,118.63,949.04
ORD6393,CUST2393,PROD1593,2024-08-09,5,259.76,1298.8
ORD6394,CUST2394,PROD1594,2024-06-16,5,169.48,847.4
ORD6395,CUST2395,PROD1595,2024-04-02,9,99.51,895.59
ORD6396,CUST2396,PROD1596,2025-01-18,1,1615.8,1615.8
ORD6397,CUST2397,PROD1597,2025-02-25,1,1785.74,1785.74
ORD6398,CUST2398,PROD1598,2022-05-11,7,83.28,582.96
ORD6399,CUST2399,PROD1599,2023-04-05,9,43.76,393.84
ORD6400,CUST2400,PROD1600,2024-09-11,4,415.22,1660.88
ORD6401,CUST2401,PROD1601,2024-09-15,6,261.32,1567.92
ORD6402,CUST2402,PROD1602,2023-10-28,3,266.39,799.17
ORD6403,CUST2403,PROD1603,2021-10-11,8,132.31,1058.48
ORD6404,CUST2404,PROD1604,2023-05-27,5,384.68,1923.4
ORD6405,CUST2405,PROD1605,2023-02-18,1,1914.38,1914.38
ORD6406,CUST2406,PROD1606,2023-07-15,2,679.41,1358.82
ORD6407,CUST2407,PROD1607,2021-11-11,3,145.38,436.14
ORD6408,CUST2408,PROD1608,2021-04-18,7,219.08,1533.56
ORD6409,CUST2409,PROD1609,2021-09-15,7,90.87,636.09
ORD6410,CUST2410,PROD1610,2024-06-14,2,36.01,72.02
ORD6411,CUST2411,PROD1611,2024-08-13,5,388.06,1940.3
ORD6412,CUST2412,PROD1612,2025-03-23,4,81.82,327.28
ORD6413,CUST2413,PROD1613,2025-08-05,8,107.4,859.2
ORD6414,CUST2414,PROD1614,2024-01-05,3,656.65,1969.95
ORD6415,CUST2415,PROD1615,2024-12-17,8,213.07,1704.56
ORD6416,CUST2416,PROD1616,2024-08-10,6,259.9,1559.4
ORD6417,CUST2417,PROD1617,2024-12-19,1,1499.25,1499.25
ORD6418,CUST2418,PROD1618,2024-06-21,9,161.93,1457.37
ORD6419,CUST2419,PROD1619,2025-08-17,8,229.55,1836.4
ORD6420,CUST2420,PROD1620,2024-04-25,1,298.18,298.18
ORD6421,CUST2421,PROD1621,2024-12-11,1,1299.21,1299.21
ORD6422,CUST2422,PROD1622,2022-05-07,7,172.69,1208.83
ORD6423,CUST2423,PROD1623,2024-03-02,3,479.12,1437.36
ORD6424,CUST2424,PROD1624,2023-10-21,8,140.61,1124.88
ORD6425,CUST2425,PROD1625,2022-05-21,7,208.33,1458.31
ORD6426,CUST2426,PROD1626,2024-05-26,9,100.62,905.58
ORD6427,CUST2427,PROD1627,2023-04-13,8,6.64,53.12
ORD6428,CUST2428,PROD1628,2024-08-01,8,131.34,1050.72
ORD6429,CUST2429,PROD1629,2024-04-09,1,1092.39,1092.39
ORD6430,CUST2430,PROD1630,2023-05-11,4,409.65,1638.6
ORD6431,CUST2431,PROD1631,2023-11-17,4,155.73,622.92
ORD6432,CUST2432,PROD1632,2024-11-23,8,226.08,1808.64
ORD6433,CUST2433,PROD1633,2024-05-05,1,1695.0,1695.0
ORD6434,CUST2434,PROD1634,2023-09-17,7,100.53,703.71
ORD6435,CUST2435,PROD1635,2024-06-11,2,751.06,1502.12
ORD6436,CUST2436,PROD1636,2024-02-20,2,454.17,908.34
ORD6437,CUST2437,PROD1637,2023-09-16,4,299.3,1197.2
ORD6438,CUST2438,PROD1638,2024-07-26,1,234.74,234.74
ORD6439,CUST2439,PROD1639,2023-02-03,6,221.69,1330.14
ORD6440,CUST2440,PROD1640,2022-11-03,2,744.56,1489.12
ORD6441,CUST2441,PROD1641,2021-04-12,3,400.07,1200.21
ORD6442,CUST2442,PROD1642,2024-03-12,3,390.99,1172.97
ORD6443,CUST2443,PROD1643,2022-02-02,4,111.28,445.12
ORD6444,CUST2444,PROD1644,2024-02-25,7,260.36,1822.52
ORD6445,CUST2445,PROD1645,2024-06-19,6,228.34,1370.04
ORD6446,CUST2446,PROD1646,2024-03-22,8,149.01,1192.08
ORD6447,CUST2447,PROD1647,2022-12-12,2,602.62,1205.24
ORD6448,CUST2448,PROD1648,2025-05-05,5,323.71,1618.55
ORD6449,CUST2449,PROD1649,2025-01-20,9,204.33,1838.97
ORD6450,CUST2450,PROD1650,2025-04-07,6,271.08,1626.48
ORD6451,CUST2451,PROD1651,2024-05-10,8,153.01,1224.08
ORD6452,CUST2452,PROD1652,2021-04-28,8,230.35,1842.8
ORD6453,CUST2453,PROD1653,2024-01-24,9,67.11,603.99
ORD6454,CUST2454,PROD1654,2021-04-23,6,17.4,104.4
ORD6455,CUST2455,PROD1655,2024-09-23,2,697.2,1394.4
ORD6456,CUST2456,PROD1656,2022-01-11,2,976.01,1952.02
ORD6457,CUST2457,PROD1657,2024-04-21,7,240.13,1680.91
ORD6458,CUST2458,PROD1658,2023-11-04,7,81.84,572.88
ORD6459,CUST2459,PROD1659,2021-04-27,7,126.39,884.73
ORD6460,CUST2460,PROD1660,2023-06-06,4,50.66,202.64
ORD6461,CUST2461,PROD1661,2023-04-20,1,1034.24,1034.24
ORD6462,CUST2462,PROD1662,2025-02-03,9,43.76,393.84
ORD6463,CUST2463,PROD1663,2024-07-12,9,85.89,773.01
ORD6464,CUST2464,PROD1664,2024-12-04,5,271.63,1358.15
ORD6465,CUST2465,PROD1665,2023-07-19,5,8.14,40.7
ORD6466,CUST2466,PROD1666,2021-02-10,2,594.86,1189.72
ORD6467,CUST2467,PROD1667,2023-11-16,4,170.65,682.6
ORD6468,CUST2468,PROD1668,2023-09-22,5,358.17,1790.85
ORD6469,CUST2469,PROD1669,2023-05-29,1,623.62,623.62
ORD6470,CUST2470,PROD1670,2024-02-16,1,666.92,666.92
ORD6471,CUST2471,PROD1671,2025-04-08,1,240.82,240.82
ORD6472,CUST2472,PROD1672,2023-04-30,7,72.58,508.06
ORD6473,CUST2473,PROD1673,2025-02-18,5,86.11,430.55
ORD6474,CUST2474,PROD1674,2022-07-10,4,28.47,113.88
ORD6475,CUST2475,PROD1675,2022-11-30,2,501.52,1003.04
ORD6476,CUST2476,PROD1676,2024-07-05,2,916.46,1832.92
ORD6477,CUST2477,PROD1677,2023-12-07,5,339.31,1696.55
ORD6478,CUST2478,PROD1678,2024-07-06,1,589.66,589.66
ORD6479,CUST2479,PROD1679,2021-03-19,7,214.73,1503.11
ORD6480,CUST2480,PROD1680,2024-08-21,1,913.56,913.56
ORD6481,CUST2481,PROD1681,2024-12-31,2,515.65,1031.3
ORD6482,CUST2482,PROD1682,2023-11-19,3,67.77,203.31
ORD6483,CUST2483,PROD1683,2025-07-15,4,485.61,1942.44
ORD6484,CUST2484,PROD1684,2024-11-21,2,176.45,352.9
ORD6485,CUST2485,PROD1685,2023-04-07,6,8.27,49.62
ORD6486,CUST2486,PROD1686,2025-10-02,4,407.74,1630.96
ORD6487,CUST2487,PROD1687,2023-05-21,5,348.65,1743.25
ORD6488,CUST2488,PROD1688,2022-12-14,7,123.75,866.25
ORD6489,CUST2489,PROD1689,2022-02-04,4,187.84,751.36
ORD6490,CUST2490,PROD1690,2024-04-14,4,204.11,816.44
ORD6491,CUST2491,PROD1691,2024-08-17,8,130.04,1040.32
ORD6492,CUST2492,PROD1692,2023-05-04,4,328.35,1313.4
ORD6493,CUST2493,PROD1693,2024-10-09,6,181.01,1086.06
ORD6494,CUST2494,PROD1694,2022-09-15,8,20.16,161.28
ORD6495,CUST2495,PROD1695,2024-12-31,7,198.39,1388.73
ORD6496,CUST2496,PROD1696,2023-02-03,5,193.9,969.5
ORD6497,CUST2497,PROD1697,2023-07-19,2,413.8,827.6
ORD6498,CUST2498,PROD1698,2024-07-26,2,341.64,683.28
ORD6499,CUST2499,PROD1699,2023-02-06,3,388.6,1165.8
ORD6500,CUST2500,PROD1700,2023-07-03,5,187.87,939.35
ORD6501,CUST2501,PROD1701,2023-03-23,3,618.99,1856.97
ORD6502,CUST2502,PROD1702,2022-12-03,1,1155.2,1155.2
ORD6503,CUST2503,PROD1703,2024-11-30,9,82.63,743.67
ORD6504,CUST2504,PROD1704,2024-07-02,4,262.1,1048.4
ORD6505,CUST2505,PROD1705,2022-02-10,2,738.66,1477.32
ORD6506,CUST2506,PROD1706,2024-05-03,8,2.91,23.28
ORD6507,CUST2507,PROD1707,2023-11-30,4,486.08,1944.32
ORD6508,CUST2508,PROD1708,2025-04-22,6,62.6,375.6
ORD6509,CUST2509,PROD1709,2022-10-30,1,522.52,522.52
ORD6510,CUST2510,PROD1710,2023-06-08,5,30.67,153.35
ORD6511,CUST2511,PROD1711,2022-04-26,8,224.96,1799.68
ORD6512,CUST2512,PROD1712,2023-02-15,9,2.85,25.65
ORD6513,CUST2513,PROD1713,2023-04-11,2,571.46,1142.92
ORD6514,CUST2514,PROD1714,2024-12-26,2,558.66,1117.32
ORD6515,CUST2515,PROD1715,2025-09-04,5,34.92,174.6
ORD6516,CUST2516,PROD1716,2022-04-29,6,316.57,1899.42
ORD6517,CUST2517,PROD1717,2025-06-18,5,243.66,1218.3
ORD6518,CUST2518,PROD1718,2022-07-29,9,158.84,1429.56
ORD6519,CUST2519,PROD1719,2025-03-04,7,30.74,215.18
ORD6520,CUST2520,PROD1720,2024-03-23,2,793.8,1587.6
ORD6521,CUST2521,PROD1721,2023-10-14,6,292.99,1757.94
ORD6522,CUST2522,PROD1722,2022-11-29,2,341.04,682.08
ORD6523,CUST2523,PROD1723,2024-03-21,7,205.75,1440.25
ORD6524,CUST2524,PROD1724,2024-04-29,7,126.42,884.94
ORD6525,CUST2525,PROD1725,2025-03-22,6,205.06,1230.36
ORD6526,CUST2526,PROD1726,2025-05-05,2,87.18,174.36
ORD6527,CUST2527,PROD1727,2024-05-21,7,40.23,281.61
ORD6528,CUST2528,PROD1728,2023-01-12,5,375.8,1879.0
ORD6529,CUST2529,PROD1729,2024-10-03,5,277.5,1387.5
ORD6530,CUST2530,PROD1730,2023-10-24,8,122.48,979.84
ORD6531,CUST2531,PROD1731,2023-09-27,4,114.92,459.68
ORD6532,CUST2532,PROD1732,2024-10-07,1,292.53,292.53
ORD6533,CUST2533,PROD1733,2025-02-05,3,239.23,717.69
ORD6534,CUST2534,PROD1734,2022-12-28,3,120.66,361.98
ORD6535,CUST2535,PROD1735,2024-08-17,9,129.0,1161.0
ORD6536,CUST2536,PROD1736,2024-02-09,9,184.41,1659.69
ORD6537,CUST2537,PROD1737,2023-12-31,6,90.24,541.44
ORD6538,CUST2538,PROD1738,2023-03-04,4,135.02,540.08
ORD6539,CUST2539,PROD1739,2023-09-14,6,73.1,438.6
ORD6540,CUST2540,PROD1740,2021-01-24,2,314.7,629.4
ORD6541,CUST2541,PROD1741,2024-02-01,3,195.83,587.49
ORD6542,CUST2542,PROD1742,2024-10-22,8,226.27,1810.16
ORD6543,CUST2543,PROD1743,2021-07-30,3,486.7,1460.1
ORD6544,CUST2544,PROD1744,2024-05-16,3,588.03,1764.09
ORD6545,CUST2545,PROD1745,2024-02-14,2,841.79,1683.58
ORD6546,CUST2546,PROD1746,2024-07-29,1,151.42,151.42
ORD6547,CUST2547,PROD1747,2021-05-18,4,263.28,1053.12
ORD6548,CUST2548,PROD1748,2025-01-24,8,129.67,1037.36
ORD6549,CUST2549,PROD1749,2024-06-11,1,1735.82,1735.82
ORD6550,CUST2550,PROD1750,2023-06-26,4,89.49,357.96
ORD6551,CUST2551,PROD1751,2023-11-28,8,84.45,675.6
ORD6552,CUST2552,PROD1752,2021-12-11,7,101.16,708.12
ORD6553,CUST2553,PROD1753,2024-04-28,4,274.23,1096.92
ORD6554,CUST2554,PROD1754,2024-08-02,9,62.25,560.25
ORD6555,CUST2555,PROD1755,2024-06-08,5,323.67,1618.35
ORD6556,CUST2556,PROD1756,2024-03-21,1,960.43,960.43
ORD6557,CUST2557,PROD1757,2022-11-25,4,16.74,66.96
ORD6558,CUST2558,PROD1758,2023-09-15,6,202.24,1213.44
ORD6559,CUST2559,PROD1759,2025-09-08,8,143.16,1145.28
ORD6560,CUST2560,PROD1760,2024-04-13,1,1785.86,1785.86
ORD6561,CUST2561,PROD1761,2025-03-07,5,328.43,1642.15
ORD6562,CUST2562,PROD1762,2023-09-04,3,298.07,894.21
ORD6563,CUST2563,PROD1763,2022-09-14,1,506.96,506.96
ORD6564,CUST2564,PROD1764,2025-07-20,4,234.68,938.72
ORD6565,CUST2565,PROD1765,2023-09-04,3,346.97,1040.91
ORD6566,CUST2566,PROD1766,2022-11-20,5,347.84,1739.2
ORD6567,CUST2567,PROD1767,2021-07-09,8,121.64,973.12
ORD6568,CUST2568,PROD1768,2023-07-26,6,323.96,1943.76
ORD6569,CUST2569,PROD1769,2022-11-10,9,171.03,1539.27
ORD6570,CUST2570,PROD1770,2024-12-03,2,46.66,93.32
ORD6571,CUST2571,PROD1771,2023-10-05,8,87.07,696.56
ORD6572,CUST2572,PROD1772,2022-06-10,7,169.39,1185.73
ORD6573,CUST2573,PROD1773,2023-01-01,7,206.04,1442.28
ORD6574,CUST2574,PROD1774,2023-12-02,9,131.98,1187.82
ORD6575,CUST2575,PROD1775,2024-12-27,2,22.25,44.5
ORD6576,CUST2576,PROD1776,2025-05-18,6,124.98,749.88
ORD6577,CUST2577,PROD1777,2024-04-01,5,265.51,1327.55
ORD6578,CUST2578,PROD1778,2021-03-31,9,219.54,1975.86
ORD6579,CUST2579,PROD1779,2023-04-08,5,255.15,1275.75
ORD6580,CUST2580,PROD1780,2021-05-26,7,264.99,1854.93
ORD6581,CUST2581,PROD1781,2022-05-05,6,253.66,1521.96
ORD6582,CUST2582,PROD1782,2024-09-23,3,215.04,645.12
ORD6583,CUST2583,PROD1783,2024-11-07,1,1226.37,1226.37
ORD6584,CUST2584,PROD1784,2024-03-17,5,31.81,159.05
ORD6585,CUST2585,PROD1785,2024-03-11,1,966.86,966.86
ORD6586,CUST2586,PROD1786,2025-01-05,6,196.24,1177.44
ORD6587,CUST2587,PROD1787,2023-11-13,7,279.32,1955.24
ORD6588,CUST2588,PROD1788,2024-08-08,8,125.73,1005.84
