customer_id,age,gender,country,signup_date,subscription_status,cancellations_count,purchase_frequency,rating
CUST2284,46,Male,India,2021-09-30,active,2,28,4.3
CUST2285,26,Male,UK,2022-05-23,active,4,35,3.9
CUST2286,56,Female,UK,2021-10-06,active,2,34,2.8
CUST2287,32,Female,Canada,2021-01-05,active,0,36,4.0
CUST2288,69,Female,India,2022-07-07,cancelled,2,35,4.5
CUST2289,64,Female,Pakistan,2023-04-03,cancelled,5,5,4.6
CUST2290,24,Female,Pakistan,2022-06-18,paused,3,27,4.1
CUST2291,18,Male,Germany,2022-10-08,cancelled,5,19,4.1
CUST2292,19,Female,Canada,2021-11-17,active,1,39,3.4
CUST2293,59,Female,USA,2020-11-22,cancelled,2,26,4.6
CUST2294,19,Female,UK,2023-03-29,active,2,32,4.2
CUST2295,31,Male,Pakistan,2021-05-25,active,4,40,3.9
CUST2296,66,Male,India,2022-02-04,active,3,10,4.2
CUST2297,63,Female,Germany,2022-05-12,active,1,30,4.2
CUST2298,56,Female,Canada,2021-09-10,paused,0,16,4.1
CUST2299,33,Female,USA,2022-02-15,active,2,13,4.8
CUST2300,22,Female,Pakistan,2022-05-11,cancelled,1,36,4.4
CUST2301,44,Male,USA,2022-10-17,cancelled,2,18,4.3
CUST2302,49,Male,India,2020-08-10,active,3,29,4.3
CUST2303,24,Female,Canada,2022-03-24,cancelled,1,4,4.0
CUST2304,57,Female,USA,2020-03-09,active,4,11,4.3
CUST2305,19,Male,Canada,2021-03-04,active,5,13,4.0
CUST2306,37,Male,USA,2023-11-07,active,5,2,4.4
CUST2307,58,Female,Canada,2021-07-01,cancelled,4,22,4.1
CUST2308,27,Female,USA,2022-07-25,cancelled,1,20,3.6
CUST2309,67,Male,UK,2022-07-31,active,3,6,2.0
CUST2310,27,Male,Canada,2023-04-16,active,3,47,4.0
CUST2311,27,Male,USA,2021-11-22,paused,5,34,3.7
CUST2312,61,Female,Pakistan,2023-12-07,active,5,19,3.8
CUST2313,19,Female,USA,2021-09-10,cancelled,3,25,3.9
CUST2314,25,Male,Pakistan,2022-06-27,cancelled,4,18,3.1
CUST2315,29,Male,USA,2022-03-09,cancelled,1,6,3.0
CUST2316,52,Male,India,2021-07-10,active,3,8,4.0
CUST2317,64,Female,Germany,2021-04-04,paused,0,29,4.4
CUST2318,50,Female,USA,2021-08-03,cancelled,2,25,4.1
CUST2319,26,Other,UK,2021-01-11,active,4,23,3.6
CUST2320,53,Male,Germany,2023-04-30,active,0,43,4.4
CUST2321,20,Male,Pakistan,2021-08-29,active,0,12,4.2
CUST2322,23,Male,Canada,2022-09-07,cancelled,4,7,4.3
CUST2323,31,Male,India,2023-07-05,active,2,20,3.8
CUST2324,26,Male,Germany,2021-05-23,active,5,15,4.1
CUST2325,21,Male,UK,2021-08-09,cancelled,5,48,4.0
CUST2326,49,Female,Germany,2021-03-13,paused,0,10,4.2
CUST2327,58,Female,Pakistan,2021-11-08,active,3,29,3.6
CUST2328,18,Female,USA,2022-06-09,active,5,13,4.2
CUST2329,30,Female,USA,2022-12-10,active,4,35,4.1
CUST2330,23,Male,Pakistan,2020-06-12,active,4,44,4.2
CUST2331,52,Male,Canada,2023-02-22,paused,2,30,3.9
CUST2332,49,Female,Pakistan,2020-12-13,cancelled,4,36,4.0
CUST2333,55,Male,UK,2020-10-09,active,1,34,4.2
CUST2334,36,Other,India,2022-02-24,active,3,43,4.2
CUST2335,65,Male,USA,2022-09-08,active,4,2,4.1
CUST2336,54,Female,Pakistan,2020-09-15,cancelled,3,6,4.4
CUST2337,57,Female,Pakistan,2021-01-04,cancelled,2,21,4.1
CUST2338,19,Male,UK,2021-07-31,paused,2,14,4.2
CUST2339,56,Male,India,2021-09-16,active,5,46,4.1
CUST2340,39,Female,Canada,2021-06-19,cancelled,3,6,3.9
CUST2341,49,Female,Pakistan,2023-11-03,paused,2,38,3.9
CUST2342,49,Female,India,2022-01-11,active,0,22,4.2
CUST2343,24,Female,India,2021-05-27,active,4,17,4.2
CUST2344,56,Male,India,2022-12-24,cancelled,1,22,3.7
CUST2345,20,Other,Pakistan,2021-03-22,cancelled,1,6,3.7
CUST2346,21,Female,India,2021-06-28,active,2,13,3.4
CUST2347,45,Male,Canada,2023-12-04,paused,1,43,4.2
CUST2348,47,Female,India,2021-05-20,cancelled,0,49,4.0
CUST2349,53,Male,Germany,2021-08-20,cancelled,3,11,4.1
CUST2350,52,Female,Pakistan,2022-11-11,active,5,1,3.9
CUST2351,45,Male,Germany,2020-10-17,paused,4,16,4.0
CUST2352,62,Male,Canada,2021-12-15,active,0,20,3.9
CUST2353,45,Female,India,2020-12-15,cancelled,4,7,4.2
CUST2354,20,Female,Pakistan,2023-09-04,paused,1,10,4.3
CUST2355,33,Female,USA,2022-10-26,active,0,24,4.0
CUST2356,58,Female,India,2023-04-07,active,0,12,2.6
CUST2357,49,Female,UK,2021-11-13,cancelled,3,29,3.8
CUST2358,58,Female,Germany,2021-06-10,cancelled,4,47,4.5
CUST2359,57,Female,USA,2023-08-15,active,0,26,3.5
CUST2360,65,Female,UK,2021-01-31,active,3,3,3.9
CUST2361,58,Male,USA,2021-08-17,active,2,49,4.0
CUST2362,67,Female,Canada,2022-03-07,paused,1,3,4.0
CUST2363,41,Female,Pakistan,2023-04-05,paused,2,36,3.5
CUST2364,23,Male,Canada,2020-12-28,cancelled,3,40,4.0
CUST2365,45,Female,UK,2022-09-09,paused,3,48,3.4
CUST2366,57,Female,India,2022-12-06,active,4,9,4.2
CUST2367,41,Female,Canada,2021-03-15,active,4,17,3.8
CUST2368,54,Male,Germany,2021-01-27,cancelled,4,18,4.1
CUST2369,57,Other,India,2021-02-24,cancelled,2,35,4.2
CUST2370,61,Male,India,2021-10-28,active,3,22,4.3
CUST2371,19,Male,Canada,2021-04-27,active,2,9,4.2
CUST2372,23,Female,Canada,2023-08-04,active,2,37,4.1
CUST2373,64,Female,Canada,2021-07-06,paused,3,36,3.9
CUST2374,64,Male,Canada,2022-05-21,cancelled,3,39,3.3
CUST2375,50,Male,UK,2023-07-31,active,4,13,4.3
CUST2376,63,Female,Pakistan,2023-07-07,active,0,3,3.9
CUST2377,38,Female,Canada,2020-11-20,cancelled,4,47,4.3
CUST2378,33,Female,Germany,2023-06-05,cancelled,4,47,3.6
CUST2379,22,Female,USA,2020-09-29,paused,1,37,3.8
CUST2380,67,Female,USA,2021-01-08,cancelled,3,20,3.9
CUST2381,63,Male,USA,2021-12-08,active,1,5,4.6
CUST2382,64,Other,USA,2021-09-30,paused,3,10,3.8
CUST2383,67,Female,Germany,2022-04-26,paused,3,34,3.9
CUST2384,53,Male,Pakistan,2023-05-06,active,3,2,4.1
CUST2385,44,Male,Pakistan,2023-12-06,cancelled,2,39,3.6
CUST2386,26,Male,India,2022-12-17,active,2,18,4.4
CUST2387,25,Female,Pakistan,2023-04-04,active,1,15,4.3
CUST2388,64,Female,Germany,2022-04-12,active,2,8,4.7
CUST2389,39,Male,Germany,2021-05-22,cancelled,3,12,4.3
CUST2390,26,Female,India,2022-01-27,cancelled,3,40,3.9
CUST2391,54,Male,USA,2020-10-17,active,0,31,3.9
CUST2392,63,Male,India,2020-10-10,active,0,47,3.7
CUST2393,33,Male,UK,2023-10-04,paused,1,15,3.5
CUST2394,51,Male,UK,2021-10-28,paused,2,39,4.0
CUST2395,59,Male,UK,2021-10-10,cancelled,4,31,4.1
CUST2396,62,Female,UK,2021-08-28,active,3,9,3.9
CUST2397,67,Female,Pakistan,2021-08-21,active,2,41,4.4
CUST2398,69,Male,Canada,2021-01-30,active,4,33,4.3
CUST2399,31,Male,USA,2021-08-22,active,1,49,4.5
CUST2400,18,Male,Canada,2021-10-11,active,4,35,4.0
CUST2401,56,Male,India,2020-12-29,cancelled,2,32,3.9
CUST2402,57,Female,USA,2022-01-06,active,3,32,4.2
CUST2403,35,Other,USA,2021-05-17,paused,2,11,4.1
CUST2404,56,Male,UK,2023-04-05,active,3,18,3.7
CUST2405,20,Male,Canada,2022-03-19,active,5,10,4.1
CUST2406,49,Male,Pakistan,2023-05-06,active,0,41,4.2
CUST2407,63,Male,Pakistan,2021-08-17,cancelled,2,30,4.3
CUST2408,33,Female,Germany,2021-01-22,active,3,16,3.6
CUST2409,43,Male,India,2021-04-24,active,2,25,4.1
CUST2410,21,Male,Germany,2023-04-28,paused,4,9,4.5
CUST2411,65,Male,USA,2022-12-26,paused,2,45,4.2
CUST2412,48,Female,Canada,2021-05-08,active,5,33,4.3
CUST2413,42,Female,Germany,2021-11-29,active,0,5,4.0
CUST2414,38,Male,USA,2022-10-28,active,3,13,4.2
CUST2415,69,Male,UK,2023-01-21,active,1,47,4.2
CUST2416,63,Female,Canada,2023-04-05,cancelled,4,34,4.5
CUST2417,59,Female,UK,2023-04-19,active,1,4,3.8
CUST2418,57,Female,UK,2021-02-09,active,2,39,4.4
CUST2419,33,Male,Pakistan,2021-05-22,active,3,21,4.1
CUST2420,66,Female,USA,2023-04-24,cancelled,1,13,4.2
CUST2421,56,Female,India,2022-01-16,cancelled,1,8,4.3
CUST2422,28,Female,India,2021-02-25,active,0,19,4.1
CUST2423,56,Female,UK,2023-02-16,active,3,35,4.2
CUST2424,53,Female,UK,2022-06-29,active,2,2,4.1
CUST2425,49,Male,UK,2021-03-05,paused,0,30,3.9
CUST2426,23,Female,Germany,2021-06-21,active,1,13,3.9
CUST2427,21,Male,Germany,2022-02-03,cancelled,0,15,3.8
CUST2428,48,Female,Germany,2023-08-05,paused,4,31,4.6
CUST2429,36,Male,Germany,2023-01-20,active,5,45,3.6
CUST2430,50,Female,UK,2021-12-19,cancelled,2,41,4.1
CUST2431,25,Male,USA,2022-05-26,cancelled,4,4,4.2
CUST2432,47,Female,UK,2020-10-14,paused,3,5,4.3
CUST2433,31,Female,Germany,2021-12-22,active,0,32,3.9
CUST2434,54,Male,Germany,2022-05-20,active,0,10,3.9
CUST2435,68,Female,Canada,2022-12-09,cancelled,2,37,4.0
CUST2436,36,Female,Canada,2021-06-18,paused,1,34,4.4
CUST2437,51,Male,Germany,2023-02-13,active,0,15,4.2
CUST2438,64,Female,USA,2021-06-10,active,1,36,4.5
CUST2439,63,Female,USA,2021-06-25,cancelled,2,11,4.1
CUST2440,66,Male,UK,2021-12-13,paused,4,37,4.1
CUST2441,26,Male,UK,2021-09-30,active,3,24,4.2
CUST2442,21,Male,USA,2021-12-26,cancelled,5,34,4.2
CUST2443,64,Male,India,2021-07-07,cancelled,2,8,4.0
CUST2444,45,Female,India,2022-10-21,active,3,49,4.3
CUST2445,26,Female,India,2022-04-24,paused,5,15,3.6
CUST2446,31,Female,UK,2021-02-14,active,2,45,3.5
CUST2447,67,Female,UK,2022-06-24,active,1,6,4.3
CUST2448,52,Male,USA,2023-03-27,active,5,22,3.6
CUST2449,58,Male,India,2022-02-28,active,1,44,2.9
CUST2450,42,Male,Pakistan,2023-11-07,active,1,14,4.2
CUST2451,52,Female,Canada,2022-12-15,active,5,48,4.4
CUST2452,65,Female,Pakistan,2020-09-29,cancelled,1,32,4.1
CUST2453,60,Female,UK,2023-05-03,cancelled,1,17,3.8
CUST2454,23,Female,UK,2020-08-22,paused,1,27,3.5
CUST2455,48,Male,UK,2021-02-20,active,1,16,4.1
CUST2456,44,Male,Germany,2021-11-03,active,5,45,3.2
CUST2457,35,Male,UK,2023-08-06,active,1,15,4.4
CUST2458,43,Male,USA,2022-09-12,cancelled,5,19,3.6
CUST2459,66,Female,India,2020-12-10,active,2,22,3.1
CUST2460,42,Male,Germany,2021-02-13,paused,3,27,4.0
CUST2461,20,Female,Pakistan,2020-08-20,active,4,18,4.1
CUST2462,47,Female,Canada,2021-05-08,paused,4,24,3.6
CUST2463,68,Female,USA,2023-07-29,active,2,27,4.0
CUST2464,46,Male,Pakistan,2021-12-30,paused,0,21,4.3
CUST2465,43,Male,Pakistan,2022-10-23,active,5,30,4.1
CUST2466,33,Female,India,2020-12-12,active,1,9,4.2
CUST2467,36,Male,Canada,2020-08-23,paused,2,36,3.9
CUST2468,23,Female,Pakistan,2022-12-13,active,2,8,4.0
CUST2469,36,Female,UK,2020-09-25,active,4,4,4.2
CUST2470,52,Male,Germany,2023-07-04,active,0,34,4.2
CUST2471,54,Female,India,2023-05-14,active,2,17,4.1
CUST2472,21,Male,India,2022-01-18,cancelled,5,31,4.4
CUST2473,67,Other,USA,2021-10-12,cancelled,1,23,4.1
CUST2474,64,Male,Germany,2022-07-16,active,2,9,4.2
CUST2475,50,Female,UK,2020-12-25,active,2,24,4.1
CUST2476,42,Male,Canada,2020-11-11,active,2,8,3.9
CUST2477,36,Male,UK,2021-11-18,paused,1,43,3.9
CUST2478,52,Male,Germany,2023-05-24,active,2,25,4.2
CUST2479,46,Female,USA,2020-11-29,active,0,47,4.2
CUST2480,64,Female,India,2020-12-30,cancelled,3,46,3.7
CUST2481,41,Male,India,2021-07-10,active,0,44,3.7
CUST2482,46,Female,Pakistan,2023-09-06,paused,3,8,3.4
CUST2483,37,Female,UK,2022-09-28,cancelled,3,11,4.2
CUST2484,33,Female,UK,2023-06-02,cancelled,0,19,4.0
CUST2485,56,Male,Germany,2021-03-12,active,0,39,4.1
CUST2486,59,Female,Canada,2023-05-01,active,4,49,3.9
CUST2487,56,Male,Canada,2020-08-09,active,3,24,4.0
CUST2488,63,Female,India,2022-04-27,cancelled,5,11,3.9
CUST2489,29,Female,USA,2021-07-11,active,5,45,4.2
CUST2490,47,Male,USA,2021-08-04,cancelled,2,34,4.3
CUST2491,55,Male,USA,2021-06-24,cancelled,2,40,4.0
CUST2492,68,Male,India,2022-11-29,active,3,40,2.6
CUST2493,39,Male,Canada,2023-04-03,paused,4,46,3.8
CUST2494,43,Male,UK,2021-06-22,active,2,2,4.5
CUST2495,18,Male,UK,2021-12-26,cancelled,4,46,3.5
CUST2496,39,Male,Germany,2022-03-18,cancelled,0,6,3.9
CUST2497,52,Female,India,2021-02-06,cancelled,3,18,4.0
CUST2498,42,Female,Germany,2022-01-24,active,0,12,4.0
CUST2499,38,Male,India,2023-04-24,active,4,26,3.5
CUST2500,35,Male,India,2021-05-07,active,2,42,4.0
CUST2501,66,Male,India,2021-12-04,cancelled,2,3,3.4
CUST2502,28,Female,Germany,2021-02-28,active,4,29,4.2
CUST2503,40,Male,Germany,2022-01-16,active,4,48,3.8
CUST2504,49,Male,USA,2023-05-07,paused,5,37,4.1
CUST2505,55,Male,Pakistan,2021-02-16,active,3,37,4.2
CUST2506,25,Female,USA,2022-10-14,active,1,48,4.3
CUST2507,26,Male,Canada,2023-06-01,active,3,26,4.2
CUST2508,64,Male,Pakistan,2022-08-02,cancelled,0,3,4.1
CUST2509,34,Male,India,2022-01-24,paused,3,11,3.9
CUST2510,46,Male,UK,2022-05-18,active,5,38,3.3
CUST2511,32,Female,Canada,2021-12-08,cancelled,5,15,4.3
CUST2512,20,Male,UK,2022-10-06,cancelled,2,34,3.9
CUST2513,29,Female,UK,2021-12-01,active,4,14,4.3
CUST2514,35,Female,India,2021-03-24,active,3,35,3.6
CUST2515,20,Male,Pakistan,2023-03-30,cancelled,1,7,3.8
CUST2516,30,Male,Pakistan,2021-08-10,active,1,18,3.9
CUST2517,28,Female,USA,2022-01-29,active,2,37,4.6
CUST2518,55,Female,Canada,2021-09-10,active,5,9,3.8
CUST2519,64,Male,Germany,2020-11-10,cancelled,0,27,3.9
CUST2520,57,Female,UK,2022-10-17,cancelled,3,37,4.1
CUST2521,20,Male,Germany,2022-11-28,active,1,8,3.6
CUST2522,62,Female,India,2021-03-28,cancelled,4,5,4.4
CUST2523,58,Male,Germany,2020-12-17,paused,0,5,4.3
CUST2524,19,Female,UK,2021-07-31,active,5,45,4.7
CUST2525,18,Female,Canada,2023-03-06,active,5,40,4.3
CUST2526,18,Male,Canada,2020-04-10,active,4,14,3.9
CUST2527,37,Male,USA,2022-03-10,active,5,40,3.9
CUST2528,21,Male,USA,2023-02-23,cancelled,4,12,3.7
CUST2529,20,Male,USA,2022-06-28,cancelled,2,42,3.5
CUST2530,65,Other,India,2022-09-15,active,5,39,4.0
CUST2531,47,Male,Canada,2021-11-11,active,3,4,4.1
CUST2532,53,Male,USA,2022-06-20,active,5,4,3.9
CUST2533,66,Male,Pakistan,2023-04-03,active,1,11,4.4
CUST2534,35,Male,UK,2021-04-02,cancelled,3,10,4.3
CUST2535,41,Female,Pakistan,2023-02-25,cancelled,2,30,4.5
CUST2536,41,Male,Germany,2023-03-28,active,2,41,4.0
CUST2537,43,Female,Canada,2023-04-15,active,2,16,3.9
CUST2538,58,Male,Pakistan,2022-10-29,cancelled,2,38,4.2
CUST2539,59,Female,Canada,2022-03-28,active,4,32,4.1
CUST2540,30,Male,Canada,2020-09-27,paused,3,4,3.7
CUST2541,54,Female,Canada,2023-04-15,active,4,17,4.1
CUST2542,40,Male,Canada,2021-12-30,cancelled,4,15,4.2
CUST2543,49,Female,Germany,2020-04-11,active,4,5,4.3
CUST2544,36,Female,USA,2023-12-05,cancelled,1,3,3.6
CUST2545,34,Female,Germany,2023-05-21,cancelled,3,41,4.1
CUST2546,18,Female,India,2023-03-17,paused,1,45,4.5
CUST2547,65,Female,Germany,2020-12-29,active,2,25,4.2
CUST2548,20,Female,Canada,2022-06-19,cancelled,2,20,4.3
CUST2549,30,Female,UK,2022-06-20,active,2,42,4.0
CUST2550,68,Female,UK,2021-10-14,active,2,48,4.2
CUST2551,40,Male,Canada,2022-09-09,cancelled,0,31,4.2
CUST2552,65,Male,Pakistan,2021-01-03,active,0,21,4.5
CUST2553,54,Female,Germany,2022-01-23,active,3,22,3.8
CUST2554,63,Male,India,2022-03-15,paused,2,45,4.4
CUST2555,45,Female,USA,2023-10-02,cancelled,5,12,4.1
CUST2556,65,Male,Canada,2021-06-09,active,4,44,4.2
CUST2557,29,Female,Canada,2022-02-21,active,3,3,4.3
CUST2558,30,Male,USA,2021-06-11,active,2,10,4.1
CUST2559,57,Female,Germany,2022-10-26,active,5,12,4.2
CUST2560,39,Female,Germany,2023-12-05,active,2,37,4.1
CUST2561,65,Female,India,2021-08-09,paused,1,26,3.9
CUST2562,48,Male,India,2021-02-01,active,4,7,3.9
CUST2563,41,Female,Pakistan,2022-02-20,cancelled,2,28,3.8
CUST2564,43,Male,Pakistan,2021-05-24,active,1,43,4.6
CUST2565,19,Other,Canada,2022-01-16,active,5,33,3.6
CUST2566,42,Male,India,2022-08-08,cancelled,0,5,4.1
CUST2567,35,Male,India,2021-01-27,cancelled,1,38,4.2
CUST2568,38,Female,India,2021-06-03,active,5,5,4.3
CUST2569,28,Female,India,2022-07-26,active,5,17,3.9
CUST2570,65,Male,India,2022-01-17,paused,2,8,3.9
CUST2571,49,Female,Germany,2021-01-27,paused,2,38,4.0
CUST2572,45,Female,Germany,2022-04-14,active,1,5,4.4
CUST2573,42,Female,Pakistan,2022-09-23,paused,0,29,4.2
CUST2574,64,Male,Pakistan,2021-12-30,active,1,26,4.5
CUST2575,41,Male,Canada,2022-04-23,active,3,12,4.1
CUST2576,49,Female,Canada,2020-09-10,cancelled,3,18,4.1
CUST2577,61,Male,Canada,2022-04-18,active,2,16,4.2
CUST2578,54,Male,Germany,2020-10-09,paused,1,19,4.2
CUST2579,61,Male,Pakistan,2021-03-19,active,4,41,4.0
CUST2580,27,Female,Pakistan,2020-10-10,active,0,3,4.3
CUST2581,57,Female,Germany,2021-02-03,cancelled,0,38,3.6
CUST2582,59,Female,UK,2020-10-09,active,0,14,3.5
CUST2583,61,Male,Canada,2023-01-23,cancelled,5,11,4.3
CUST2584,55,Female,Pakistan,2020-12-27,active,1,40,3.6
CUST2585,24,Male,Germany,2021-12-27,active,4,44,2.9
CUST2586,58,Male,USA,2021-05-07,active,5,31,4.2
CUST2587,24,Female,Germany,2023-02-06,active,0,23,4.4
CUST2588,65,Male,Pakistan,2022-04-12,paused,5,17,4.1
CUST2589,41,Male,Pakistan,2023-07-24,active,4,12,3.8
CUST2590,59,Male,Canada,2021-06-14,active,5,25,3.5
CUST2591,63,Other,Germany,2023-08-06,active,2,32,4.1
CUST2592,26,Other,India,2021-06-30,cancelled,0,8,3.2
CUST2593,34,Female,UK,2022-04-01,paused,1,43,4.4
CUST2594,53,Female,Germany,2022-09-25,active,5,25,3.6
CUST2595,42,Male,Germany,2022-01-18,active,4,35,3.1
CUST2596,58,Male,Canada,2020-11-22,paused,2,12,4.0
CUST2597,61,Female,UK,2021-07-20,paused,5,10,4.1
CUST2598,47,Female,USA,2022-08-13,active,2,22,3.6
CUST2599,33,Male,Germany,2023-01-13,active,4,12,4.0
CUST2600,44,Female,Pakistan,2022-07-25,active,2,30,4.3
CUST2601,58,Female,UK,2022-06-23,cancelled,3,47,4.4
CUST2602,59,Female,India,2020-02-11,cancelled,2,1,4.1
CUST2603,50,Female,India,2023-07-07,active,4,29,4.4
CUST2604,20,Female,Germany,2021-10-16,active,4,24,3.1
CUST2605,60,Male,Germany,2023-08-18,active,5,14,4.3
CUST2606,43,Female,UK,2021-11-20,active,0,38,4.4
CUST2607,62,Male,India,2023-01-06,active,4,30,4.4
CUST2608,64,Female,UK,2022-05-25,active,1,16,4.1
CUST2609,35,Female,USA,2022-04-20,active,4,11,4.1
CUST2610,18,Female,USA,2022-12-12,paused,0,2,4.0
CUST2611,55,Male,Pakistan,2021-04-19,paused,4,20,3.6
CUST2612,54,Female,Germany,2023-05-13,cancelled,1,16,3.9
CUST2613,46,Female,Canada,2023-07-15,active,0,24,3.9
CUST2614,60,Male,Canada,2021-04-18,cancelled,1,43,3.8
CUST2615,65,Male,Germany,2021-10-28,active,4,17,4.1
CUST2616,32,Male,India,2023-07-25,active,0,44,4.1
CUST2617,50,Female,Canada,2022-01-11,active,0,43,4.1
CUST2618,45,Female,UK,2022-05-10,active,1,3,3.8
CUST2619,22,Male,Germany,2021-03-26,cancelled,2,37,4.3
CUST2620,65,Male,India,2021-04-05,active,0,12,4.5
CUST2621,57,Male,USA,2023-08-19,paused,2,34,4.2
CUST2622,66,Male,Pakistan,2021-10-12,active,3,21,3.9
CUST2623,24,Female,India,2022-06-08,active,4,32,3.5
CUST2624,46,Female,Germany,2021-04-05,cancelled,4,42,4.3
CUST2625,50,Male,Germany,2021-12-23,paused,4,47,3.9
CUST2626,46,Male,Pakistan,2021-10-15,cancelled,2,27,3.9
CUST2627,23,Male,UK,2020-04-11,active,4,26,4.0
CUST2628,64,Female,Canada,2022-02-04,active,1,30,4.7
CUST2629,32,Female,Germany,2021-10-18,active,5,45,4.1
CUST2630,36,Male,USA,2023-01-24,cancelled,3,43,3.8
CUST2631,26,Male,Pakistan,2023-05-05,active,2,21,4.1
CUST2632,67,Male,UK,2021-01-14,paused,3,40,4.3
CUST2633,61,Male,Canada,2023-01-29,paused,0,29,4.1
CUST2634,22,Female,Canada,2021-06-24,active,1,48,3.9
CUST2635,62,Male,UK,2022-05-03,active,1,23,3.8
CUST2636,45,Female,Pakistan,2023-03-22,paused,1,49,4.1
CUST2637,59,Male,India,2023-05-20,active,3,30,4.3
CUST2638,42,Male,Germany,2021-11-14,active,5,4,3.9
CUST2639,26,Female,USA,2021-06-15,paused,0,29,2.8
CUST2640,37,Female,India,2023-09-06,active,2,15,4.0
CUST2641,36,Male,Germany,2021-08-21,active,0,46,4.5
CUST2642,60,Female,Germany,2023-06-05,active,5,2,4.6
CUST2643,34,Male,India,2021-09-10,cancelled,1,39,4.1
CUST2644,43,Female,Canada,2022-10-20,active,0,9,4.1
CUST2645,55,Female,India,2022-04-08,cancelled,2,46,3.4
CUST2646,33,Female,UK,2021-01-28,active,5,35,4.6
CUST2647,40,Male,Pakistan,2022-12-07,cancelled,2,6,4.2
CUST2648,47,Female,Germany,2022-12-11,paused,2,35,3.9
CUST2649,54,Male,India,2021-04-30,active,4,29,4.2
CUST2650,36,Female,UK,2023-01-04,paused,0,33,4.2
CUST2651,26,Male,Pakistan,2020-12-17,paused,3,30,4.1
CUST2652,21,Female,India,2021-06-18,active,2,10,4.8
CUST2653,62,Male,Pakistan,2020-06-10,cancelled,5,33,4.4
CUST2654,55,Female,Germany,2021-01-01,paused,5,4,4.3
CUST2655,42,Female,Germany,2021-10-01,cancelled,2,12,4.3
CUST2656,35,Male,Canada,2022-08-28,active,5,13,4.0
CUST2657,69,Other,India,2020-08-20,active,5,34,4.3
CUST2658,42,Male,UK,2021-05-02,active,0,38,4.0
CUST2659,34,Male,India,2021-02-03,active,2,15,4.4
CUST2660,39,Male,Germany,2021-04-28,paused,0,20,4.1
CUST2661,21,Male,USA,2021-04-01,active,1,16,3.6
CUST2662,55,Female,Germany,2022-06-07,active,4,22,2.0
CUST2663,51,Female,Pakistan,2022-11-26,active,5,31,4.0
CUST2664,64,Male,Pakistan,2021-06-08,cancelled,5,19,3.7
CUST2665,64,Male,USA,2021-07-10,paused,3,2,3.8
CUST2666,66,Female,USA,2023-07-07,active,2,8,3.9
CUST2667,32,Female,Canada,2023-10-06,cancelled,4,22,3.1
CUST2668,55,Male,Germany,2021-01-01,active,5,34,3.0
CUST2669,59,Male,USA,2023-07-04,paused,5,36,4.0
CUST2670,24,Female,Pakistan,2021-05-14,active,0,47,4.4
CUST2671,66,Female,Canada,2020-08-28,active,3,37,4.1
CUST2672,48,Female,Germany,2023-08-13,cancelled,4,34,3.6
CUST2673,22,Female,Pakistan,2022-06-07,paused,3,2,4.4
CUST2674,66,Male,UK,2021-11-14,active,5,42,4.2
CUST2675,28,Male,UK,2021-02-10,paused,4,3,4.3
CUST2676,48,Male,Canada,2020-04-11,active,3,25,3.8
CUST2677,35,Female,India,2020-10-15,active,0,43,4.1
CUST2678,27,Female,USA,2021-11-06,active,0,48,4.0
CUST2679,24,Female,Germany,2021-10-20,paused,2,32,4.2
CUST2680,69,Female,Pakistan,2022-12-02,active,0,1,3.6
CUST2681,65,Female,UK,2021-01-06,active,4,34,4.2
CUST2682,65,Female,UK,2023-01-03,active,3,38,4.1
CUST2683,55,Male,USA,2023-05-02,active,4,48,4.2
CUST2684,26,Male,India,2022-12-23,active,3,11,3.9
CUST2685,20,Other,Canada,2021-10-13,active,1,27,4.0
CUST2686,51,Female,Pakistan,2021-03-14,cancelled,0,32,4.2
CUST2687,35,Male,UK,2023-02-24,paused,0,2,4.2
CUST2688,58,Male,USA,2021-05-23,active,2,23,4.1
CUST2689,50,Female,USA,2020-08-27,active,4,38,4.4
CUST2690,42,Female,Canada,2021-03-29,active,0,46,4.1
CUST2691,21,Male,USA,2023-04-05,active,0,33,4.2
CUST2692,46,Male,UK,2023-02-21,cancelled,4,31,4.1
CUST2693,62,Male,UK,2023-07-01,active,3,17,3.9
CUST2694,33,Other,Pakistan,2021-04-18,paused,1,12,3.9
CUST2695,59,Male,UK,2022-02-14,active,0,12,4.2
CUST2696,60,Male,UK,2023-05-13,active,3,49,4.2
CUST2697,21,Male,Pakistan,2023-06-22,active,1,34,3.7
CUST2698,62,Female,Pakistan,2020-09-21,paused,4,41,3.7
CUST2699,52,Male,Pakistan,2023-05-16,active,3,22,3.4
CUST2700,44,Male,Germany,2023-03-26,cancelled,3,13,4.2
CUST2701,65,Female,USA,2020-09-26,active,5,26,4.0
CUST2702,50,Female,Pakistan,2022-12-30,active,4,13,4.1
CUST2703,30,Male,Canada,2020-02-12,cancelled,4,24,3.9
CUST2704,28,Female,India,2022-06-24,cancelled,4,44,4.0
CUST2705,57,Male,Canada,2021-06-29,cancelled,1,23,3.9
CUST2706,40,Male,UK,2021-08-11,cancelled,3,21,4.2
CUST2707,39,Female,USA,2022-11-01,active,5,39,4.3
CUST2708,33,Female,USA,2021-09-27,cancelled,1,10,4.0
CUST2709,40,Male,USA,2023-03-13,paused,1,35,2.6
CUST2710,20,Female,India,2022-03-30,active,0,39,3.8
